osm_type,osm_id,place,name,name:uk,wikidata,lat,lon
node,337678597,village,Vidnozhyne,Відножине,Q4110667,47.326012,35.02441
node,337678602,village,Andriivka,Андріївка,Q4065621,47.3286719,31.6997812
node,337678611,village,Hryhorivka,Григорівка,Q4149167,47.3227402,36.2838725
node,337678618,town,Velyka Oleksandrivka,Велика Олександрівка,Q1009565,47.3159392,33.2997671
node,337678624,village,Tymofiivka,Тимофіївка,Q4457621,47.322231,30.34046
node,337678637,village,Peremozhne,Переможне,Q4350631,47.321892,35.519138
node,337678647,village,Malomykhailivske,Маломихайлівське,Q4278365,47.3207883,32.9111314
node,337678653,village,Novoiehorivka,Новоєгорівка,Q4323920,47.320862,32.489319
node,337678659,village,Novohryhorivka,Новогригорівка,Q4323488,47.3258375,31.1830211
node,337678667,village,Novofontanka,Новофонтанка,Q4326132,47.3209887,32.2063336
node,337678675,village,Mykhailivka,Михайлівка,Q4297481,47.3222852,31.0329012
node,337678687,village,Petropavlivka,Петропавлівка,Q4361392,47.318111,36.1409
node,337678692,village,Chervonohirka,Червоногірка,Q4512221,47.318111,35.712429
node,337678696,village,Shtukar,Штукар,Q4526999,47.3185079,31.3681716
node,337678708,village,Zelenyi Hai,Зелений Гай,Q4190826,47.31708,36.48525
node,337678715,hamlet,Novyi Step,Новий Степ,Q4322341,47.3182514,31.4388392
node,337678722,village,Mykhailivka,Михайлівка,Q4297586,47.3133185,33.9580186
node,337678730,village,Dibrova,Діброва,Q4161131,47.31571,36.43444
node,337678737,village,Kalacheve,Калачеве,Q4209128,47.315022,32.921219
node,337678768,hamlet,Trudovyk,Трудовик,Q4464334,47.313992,35.342331
node,337678777,village,Biriukove,Бірюкове,Q4087159,47.3140013,30.4254628
node,337678788,village,Yelyzavetivka,Єлизаветівка,Q4174843,47.3128791,29.7823131
node,337678795,village,,Терновий Яр,Q4512534,47.3112699,32.9837334
node,337678799,village,Dobre,Добре,Q4163677,47.313309,32.44949
node,337678805,village,Novomykhailivka,Новомихайлівка,Q4324543,47.312962,36.053692
node,337678812,village,Kolosivka,Колосівка,Q4228547,47.3114344,30.9105066
node,337678826,town,Bereznehuvate,Березнегувате,Q2446166,47.308722,32.8486739
node,337678845,village,Hruzke,Грузьке,Q4150607,47.3098816,36.7250516
node,337678853,village,Novoandriivka,Новоандріївка,Q4323141,47.3133898,31.6283743
node,337678861,hamlet,Novokamianka,Новокам’янка,Q4324173,47.3152425,36.6962667
node,337678873,village,Kavunivka,Кавунівка,Q4207062,47.309189,35.445671
node,337678878,village,Shevchenka,Шевченка,Q4522138,47.308842,35.355381
node,337678885,village,Yasna Poliana,Ясна Поляна,Q4539337,47.3133582,31.6483342
node,337678899,village,Novosilka,Новосілка,Q4325688,47.313171,31.090986
node,337678905,village,Dubove,Дубове,Q4169460,47.30678,36.63872
node,337678912,village,Vynohradivka,Виноградівка,Q4111834,47.307352,30.2748415
node,337678925,village,Vyshneve,Вишневе,Q4112870,47.3069,35.552853
node,337678932,hamlet,Halupove,Галупове,Q4132800,47.3039215,30.0268184
node,337678940,village,Hryhorivka,Григорівка,Q4149146,47.3073961,31.1878872
node,337678946,village,Nove Pole,Нове Поле,Q4323829,47.305408,35.475201
node,337678952,hamlet,Verkhnodrahunske,Верхньодрагунське,Q4108348,47.3032653,36.4409424
node,337678970,village,Vyshnivka,Вишнівка,Q4112825,47.304039,35.334431
node,337678975,village,Volodymyrivka,Володимирівка,Q4113206,47.3058834,29.9245401
node,337678981,village,Abrykosivka,Абрикосівка,Q4055065,47.303349,35.37529
node,337678986,hamlet,Zhukove,Жукове,Q9097705,47.3044977,30.4862259
node,337678994,village,Vynohradivka,Виноградівка,Q4111831,47.301628,35.400349
node,337679001,village,Mykhailivka,Михайлівка,Q4512214,47.3014744,30.8068706
node,337679007,village,Nykomavrivka,Никомаврівка,Q4321080,47.2991889,29.9948299
node,337679013,village,Kryzhchene,Крижчене,Q4242730,47.301289,36.153599
node,337679020,village,Pokrovske,Покровське,Q4180963,47.3014272,35.6300534
node,337679027,village,Andrusova,Андрусова,Q2582392,47.301987,29.870195
node,337679033,village,Tokareve,Токареве,Q6698851,47.300949,33.165661
node,337679039,town,Nova Odesa,Нова Одеса,Q607203,47.310996,31.7739735
node,337679045,locality,Lukashivka,Лукашівка,Q4268802,47.300949,30.63126
node,337679052,hamlet,Maiske,Майське,Q4275138,47.298752,33.526344
node,337679064,village,Syrotynka,Сиротинка,Q4420822,47.299568,30.658381
node,337679071,village,Nova Hryhorivka,Нова Григорівка,Q4322017,47.295631,29.911793
node,337679078,village,Mala Oleksandrivka,Мала Олександрівка,Q4276680,47.298771,33.279339
node,337679085,town,Tokarivka,Токарівка,Q3656018,47.3051332,31.0192041
node,337679100,village,Sukha Balka,Суха Балка,Q4446973,47.2791171,31.6705306
node,337679106,hamlet,Stepove,Степове,Q4361347,47.298271,34.515953
node,337679111,village,Krasnopil,Краснопіль,Q4238920,47.297104,29.805651
node,337679118,village,Sadove,Садове,Q4404758,47.297859,35.672611
node,337679124,hamlet,Heorhiivka,Георгіївка,Q4135767,47.297508,34.243351
node,337679132,hamlet,Oleksandro-Vovkove,Олександро-Вовкове,Q4061022,47.297169,30.2663
node,337679140,village,Berdynove,Бердинове,Q4084108,47.297169,30.175671
node,337679160,village,Kokhane,Кохане,Q4236536,47.2935869,35.5067414
node,337679166,village,Petropavlivka,Петропавлівка,Q4361502,47.294804,33.5721434
node,337679172,village,Fedorivka,Федорівка,Q4494066,47.2953593,31.295202
node,337679183,village,Novobilozerka,Новобілозерка,Q4323221,47.293049,34.926571
node,337679195,village,Podillia,Поділля,Q4368023,47.297668,31.133722
node,337679212,village,Zavitne,Завітне,Q7272162,47.292019,35.428501
node,337679221,village,Chystopillia,Чистопілля,Q4516507,47.291679,34.19392
node,337679240,hamlet,Oleksiivka,Олексіївка,Q4061774,47.2910506,34.2472564
node,337679252,village,Novovolodymyrivka,Нововолодимирівка,Q4323347,47.2876952,35.0720498
node,337679259,village,Polove,Польове,Q4369645,47.288722,30.3979497
node,337679265,village,Samiilivka,Самійлівка,Q7211797,47.288297,29.6165675
node,337679271,village,Shevchenkove,Шевченкове,Q4522252,47.286869,35.632439
node,337679280,village,Vovkivka,Вовківка,Q4123416,47.2895283,35.0851823
node,337679294,village,Novopetrivka,Новопетрівка,Q4324893,47.287006,34.543159
node,337679301,village,Novokaterynivka,Новокатеринівка,Q4324202,47.2907457,31.4566043
node,337679303,village,Ulianivka,Улянівка,Q4475137,47.2863186,32.0307251
node,337679306,village,Ostrovske,Островське,Q4339050,47.2874211,32.0932688
node,337679309,village,Chereshneve,Черешневе,Q4512992,47.2885489,36.8951735
node,337679315,hamlet,Zoria,Зоря,Q4187769,47.28413,34.280781
node,337679320,village,Kavkaz,Кавказ,Q4206965,47.2886065,33.0695703
node,337679325,village,Vorontsivka,Воронцівка,Q4125803,47.2806965,32.0747896
node,337679330,hamlet,Kryzhanivka,Крижанівка,Q4180936,47.28241,30.226139
node,337679334,village,Skeliuvate,Скелювате,Q4421799,47.28207,35.953098
node,337679339,village,Yurkove,Юркове,Q4535001,47.28207,30.873301
node,337679344,village,Rozdol,Роздол,Q4388418,47.2817378,35.3955872
node,337679347,hamlet,Kostiantyniv,Костянтинів,Q4231379,47.2843186,30.2825111
node,337679352,village,Pervenets,Первенець,Q4349110,47.2829623,31.1845316
node,337679362,village,Vesela Balka,Весела Балка,Q4109707,47.2836439,29.8780496
node,337679367,hamlet,Trudovyk,Трудовик,Q4464336,47.281254,34.277596
node,337679375,village,Antonivka,Антонівка,Q4067443,47.2789328,30.4808353
node,337679382,village,Starooleksiivka,Староолексіївка,Q4440058,47.2840782,31.3630491
node,337679387,village,Topolyne,Тополине,Q4460751,47.277672,35.00412
node,337679393,village,Khrystoforivka,Христофорівка,Q4501520,47.2693364,32.257393
node,337679403,hamlet,Novooleksiivka,Новоолексіївка,Q4323097,47.27692,34.29863
node,337679417,hamlet,Zhukovske,Жуковське,Q4361365,47.27718,30.154375
node,337679423,village,Revova,Ревова,Q4391735,47.27681,30.310335
node,337679445,hamlet,Krasne,Красне,Q4238582,47.2706535,30.5677294
node,337679451,village,Marianivka,Мар’янівка,Q12121263,47.2762337,32.359674
node,337679458,village,Novoliubymivka,Новолюбимівка,Q4324424,47.274509,35.499908
node,337679464,hamlet,Odradne,Одрадне,Q4339962,47.2763405,32.6912921
node,337679469,village,Maiorske,Майорське,Q4275033,47.272674,29.7725358
node,337679475,hamlet,Kachkarivka,Качкарівка,Q4218001,47.2735185,34.5899179
node,337679495,village,Kozatske,Козацьке,Q4325180,47.2769621,33.093724
node,337679502,village,Semenivka,Семенівка,Q4415893,47.2747306,32.8329597
node,337679510,village,Novopavlivka,Новопавлівка,Q4324813,47.2685631,31.0697472
node,337679514,village,Mykhailo-Oleksandrivka,Михайло-Олександрівка,Q4297259,47.271493,30.713604
node,337679519,village,Zaporizhzhia,Запоріжжя,Q4186974,47.276722,33.201542
node,337679524,village,Untylivka,Унтилівка,Q4476012,47.27039,29.665831
node,337679535,town,Mykhailivka,Михайлівка,Q1019407,47.2657187,35.2217134
node,337679542,village,Kostychi,Костичі,Q7252296,47.289265,32.2202675
node,337679563,village,Bondarivka,Бондарівка,Q4093145,47.2751853,31.0525597
node,337679600,village,Velyka Bilozerka,Велика Білозерка,Q4106226,47.26936,34.684521
node,337679608,village,Zoria,Зоря,Q4187772,47.269485,36.375729
node,337679632,village,Ulianivka,Улянівка,Q4475092,47.2674976,34.9854534
node,337679641,hamlet,Serhiivka,Сергіївка,Q4416876,47.2673,33.998909
node,337679646,village,Novooleksandrivka,Новоолександрівка,Q4323043,47.267643,33.874374
node,337679669,village,Zamozhne,Заможне,Q4185784,47.2666638,35.6231998
node,337679678,village,Vynohradivka,Виноградівка,Q4111827,47.265308,31.029909
node,337679687,village,Druzheliubivka,Дружелюбівка,Q4168789,47.2694369,29.9148387
node,337679707,village,Chervone,Червоне,Q4512299,47.2619129,33.660514
node,337679715,village,Blahovishchenka,Благовіщенка,Q4087721,47.26524,36.78394
node,337679721,village,Novokazankuvate,Новоказанкувате,Q4324154,47.2661574,36.1862186
node,337679725,hamlet,Dmytrivka,Дмитрівка,Q4162942,47.26421,34.16679
node,337679729,village,Novopoltavka,Новополтавка,Q4325026,47.26387,36.268608
node,337679738,village,Demydove,Демидове,Q4157536,47.26387,30.67658
node,337679743,village,Novovasylivka,Нововасилівка,Q4323290,47.263634,33.553894
node,337679748,village,Parkanivka,Парканівка,Q4345351,47.2648073,29.6166729
node,337679764,village,Zoria,Зоря,Q4187716,47.2667445,31.270513
node,337679769,village,Bohdanove Pershe,Богданове Перше,Q4089404,47.261738,29.833696
node,337679777,village,Vysunsk,Висунськ,Q4112260,47.2631982,32.8235506
node,337679784,village,Stavky,Ставки,Q4438948,47.2623729,31.3212544
node,337679794,village,Trudove,Трудове,Q4464364,47.25803,35.966831
node,337679805,hamlet,Vasylivka,Василівка,Q4104213,47.257,32.837101
node,337679810,village,Travneve,Травневе,Q4461706,47.25666,30.99106
node,337679825,village,Yavkyne,Явкине,Q4536020,47.2729704,32.6100595
node,337679830,village,Ivanivka,Іванівка,Q4196488,47.255291,35.832249
node,337679856,village,Kyievo-Oleksandrivske,Києво-Олександрівське,Q4220129,47.2562176,31.3654301
node,337679886,village,Lobriivka,Лобріївка,Q7236179,47.2506145,32.2293374
node,337679894,village,Armashivka,Армашівка,Q4336051,47.25185,30.20382
node,337679900,village,Ostrykivka,Остриківка,Q4338728,47.254395,35.893364
node,337679905,village,Vesniana Kvitka,Весняна Квітка,Q4109534,47.249888,31.5278618
node,337679911,village,Tryfonivka,Трифонівка,Q4463292,47.251522,33.512199
node,337679917,hamlet,Vyshneve,Вишневе,Q4112840,47.249332,34.457138
node,337679932,village,Pryshyb,Пришиб,Q2027426,47.249451,35.328251
node,337679938,village,Luhivka,Лугівка,Q4268030,47.249111,35.774921
node,337679951,village,Fabrychne,Фабричне,Q4480357,47.24773,35.80685
node,337679957,village,Snihurivka,Снігурівка,Q4425452,47.247051,35.839119
node,337679962,village,Bereznehuvate,Березнегувате,Q4084471,47.2433648,32.9914517
node,337679967,hamlet,Kozhumiaky,Кожум’яки,Q4226324,47.246361,34.227219
node,337679975,village,Zaive,Зайве,Q4184255,47.2463528,31.7791887
node,337679982,village,Vesele,Веселе,Q4109778,47.2296199,30.4879817
node,337679987,village,Novohryhorivka,Новогригорівка,Q4323486,47.2458245,33.5972789
node,337679994,village,Bilmanka,Більманка,Q4083277,47.2443,36.66241
node,337680002,village,Kovalivka,Ковалівка,Q4225345,47.283325,31.737617
node,337680008,village,Lanove,Ланове,Q4253975,47.244381,30.945343
node,337680023,village,Slovianka,Слов’янка,Q12153715,47.24361,35.370831
node,337680043,village,Bilotserkivka,Білоцерківка,Q4082915,47.24224,36.82171
node,337680051,village,Murakhivka,Мурахівка,Q4307893,47.2461532,33.0220879
node,337680063,village,Sakhanske,Саханське,Q4409431,47.270738,30.0317857
node,337680068,village,Davydiv Brid,Давидів Брід,Q4153816,47.240871,33.19347
node,337680080,village,Novoinhulka,Новоінгулка,Q4324136,47.2365614,32.0258589
node,337680085,village,Mala Bilozerka,Мала Білозерка,Q4276716,47.24419,34.939514
node,337680091,village,Dobrokamianka,Доброкам’янка,Q4163703,47.2379802,32.2229257
node,337680098,village,Novohryhorivka,Новогригорівка,Q4323482,47.238121,33.155708
node,337680104,village,Zelenyi Hai,Зелений Гай,Q4190836,47.2393015,31.5705833
node,337680120,village,Sokorove,Сокорове,Q4427508,47.2357744,30.0591136
node,337680125,village,Petrovirivka,Петровірівка,Q2976109,47.237431,30.326731
node,337680130,village,Maloroshove,Малорошове,Q4278423,47.238083,29.923861
